Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Neurotransmitter Receptors and Postsynaptic Signal Transmission	2/204	0.7441694971790648	0.789487511430354	0	0	0.7527449242978772	0.2224259264199398	NEFL;NRG1
Integration of Energy Metabolism	1/108	0.7562311242535089	0.8010000068093166	0	0	0.7112221980728827	0.1987213352252702	ADIPOQ
Drug ADME	1/109	0.7594050509347434	0.8030769068990419	0	0	0.7046009187482055	0.19392025075798905	BSG
Signaling by NTRK1 (TRKA)	1/115	0.7776024610691548	0.8210092970140039	0	0	0.667312661498708	0.16785573404066956	NGF
Cell Junction Organization	1/119	0.7889656225270159	0.8316803218358034	0	0	0.6445605045329129	0.15278180714503334	ANGPTL4
L1CAM Interactions	1/120	0.7917148553204247	0.8332515647410511	0	0	0.6391114585369031	0.14926702682165952	EGFR
Estrogen-dependent Gene Expression	1/121	0.7944284088806065	0.8334573798398756	0	0	0.6337532299741602	0.14584715528188738	CXCL12
FCGR3A-mediated IL10 Synthesis	1/121	0.7944284088806065	0.8334573798398756	0	0	0.6337532299741602	0.14584715528188738	IL10
Reproduction	1/127	0.8099858852978713	0.8484345823847956	0	0	0.6033899347852836	0.1271574638414661	BMP4
Beta-catenin Independent WNT Signaling	1/134	0.8266597854857083	0.863168419545014	0	0	0.5714285714285714	0.10877831573433569	WNT5A
Signaling by NTRKs	1/134	0.8266597854857083	0.863168419545014	0	0	0.5714285714285714	0.10877831573433569	NGF
Signaling by Hedgehog	1/136	0.8311501858192437	0.8664904299406919	0	0	0.5629055412001148	0.10410643665497754	ADAM17
SLC-mediated Transmembrane Transport	2/249	0.8356004287219821	0.8697601946760255	0	0	0.6141873690511823	0.11031096041364075	BSG;FGF21
Vesicle-mediated Transport	7/752	0.8591304283892841	0.8928482630984396	0	0	0.7082774049217002	0.10754096763034152	APP;CD163;EGF;WNT5A;SAA1;AREG;EGFR
Transmission Across Chemical Synapses	2/269	0.8658674834767296	0.8984393010369828	0	0	0.5675978956265757	0.08174738075786601	NEFL;NRG1
ER to Golgi Anterograde Transport	1/155	0.8684305423299329	0.899688605668882	0	0	0.49297795228027785	0.06954325147810175	AREG
Cell-Cell Communication	1/157	0.8718424354586866	0.9018120191775789	0	0	0.4866080302126814	0.0667366196900901	ANGPTL4
Respiratory Electron Transport	1/158	0.8735151837844696	0.9021326859053336	0	0	0.4834839283069175	0.06538141890727095	CYCS
Protein Localization	1/164	0.8831046506114675	0.9091995003184937	0	0	0.4655443001854758	0.057872542063128356	APP
Disorders of Transmembrane Transporters	1/164	0.8831046506114675	0.9091995003184937	0	0	0.4655443001854758	0.057872542063128356	BSG
Influenza Infection	1/169	0.890540109975047	0.915430982614101	0	0	0.4515734588409007	0.052349617408389726	TGFB1
Epigenetic Regulation of Gene Expression	2/291	0.8932127910669954	0.9167548336222494	0	0	0.5237973422374214	0.059152663608280275	ADIPOQ;ANGPTL4
Neuronal System	3/411	0.9038486280579289	0.9262349717869178	0	0	0.5552906709558824	0.05613621050361155	NEFL;NRG1;IL1RAP
Transport of Small Molecules	6/724	0.9107993698235485	0.9319152748426416	0	0	0.6283263787199841	0.0587061902632554	BSG;ANGPTL3;LCN2;PCSK9;ANGPTL4;FGF21
Transport to the Golgi and Subsequent Modification	1/186	0.9124698772613862	0.9321837326343174	0	0	0.409721349256233	0.03753055970388284	AREG
Membrane Trafficking	5/633	0.9159629960767869	0.9343104829011293	0	0	0.5991085310196098	0.052589334917907744	APP;EGF;WNT5A;AREG;EGFR
HCMV Early Events	1/205	0.9318386393849567	0.9490418142659098	0	0	0.3712000303997568	0.0262050936891075	EGFR
Signaling by ROBO Receptors	1/210	0.9361829189930891	0.9520016779929723	0	0	0.36222692036645526	0.02388683523331605	CXCL12
Class I MHC Mediated Antigen Processing & Presentation	2/373	0.9557645441362552	0.970423509537118	0	0	0.4063053897867788	0.01838275469871266	CD14;TLR2
HCMV Infection	1/259	0.9665602303773397	0.9788276601095727	0	0	0.29269575145724414	0.0099550696242231	EGFR
Aerobic Respiration and Respiratory Electron Transport	1/260	0.966998927056889	0.9788276601095727	0	0	0.2915506868995241	0.00978382678070756	CYCS
Organelle Biogenesis and Maintenance	1/297	0.979764019685768	0.9902347802014938	0	0	0.2546223549130526	0.005205380401284897	CYCS
Asparagine N-linked Glycosylation	1/306	0.9820361427871565	0.9910181806785023	0	0	0.24699453551912567	0.004477310952062824	AREG
RHO GTPase Cycle	1/450	0.997346449633281	0.9999952576989768	0	0	0.1665371799520036	4.4250215580826527E-4	IL32
Metabolism of Lipids	2/758	0.9995182479677533	0.9999952576989768	0	0	0.19542750087497168	9.417028088723073E-5	ANGPTL4;TNFRSF21
Signaling by Rho GTPases	1/672	0.9998619106343974	0.9999952576989768	0	0	0.11015607851292182	1.521243336092586E-5	IL32
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	1/688	0.999888092997799	0.9999952576989768	0	0	0.10750031030319443	1.2030710634642687E-5	IL32
Metabolism of RNA	1/761	0.9999562095491533	0.9999952576989768	0	0	0.09680232558139534	4.239110297169511E-6	TNFSF13
Metabolism	7/2181	0.9999952576989768	0.9999952576989768	0	0	0.22445824389246652	1.0644510836545276E-6	BCAN;ADIPOQ;CYCS;PRELP;ANGPTL4;DCN;TNFRSF21
